#                  M                 Fe/H                    Z                    r                   R0                  tau
        0.9000000000,       -1.4000000000,        0.0006846800,        0.0001525627,     3503.9551517573,        0.0000000478
        1.1000000000,       -1.4000000000,        0.0006846800,        0.0001805065,     5307.2925226982,        0.0000000373
        1.3000000000,       -1.4000000000,        0.0006846800,        0.0002440481,     5775.9838982686,        0.0000000461
        1.5000000000,       -1.4000000000,        0.0006846800,        0.0002902994,     6361.1670540394,        0.0000000503
        1.7000000000,       -1.4000000000,        0.0006846800,        0.0003318187,     7190.9795461356,        0.0000000489
        0.9000000000,       -1.2000000000,        0.0010837900,        0.0001734435,     3506.9556027345,        0.0000000551
        1.1000000000,       -1.2000000000,        0.0010837900,        0.0002017137,     5427.7298243515,        0.0000000416
        1.3000000000,       -1.2000000000,        0.0010837900,        0.0002674588,     5885.1070169036,        0.0000000503
        1.5000000000,       -1.2000000000,        0.0010837900,        0.0003148957,     7259.9808366618,        0.0000000470
        1.7000000000,       -1.2000000000,        0.0010837900,        0.0003718449,     7012.1470731879,        0.0000000563
        0.9000000000,       -1.0000000000,        0.0017142900,        0.0001733573,     3934.6600519884,        0.0000000501
        1.1000000000,       -1.0000000000,        0.0017142900,        0.0002143444,     6010.2410408656,        0.0000000400
        1.3000000000,       -1.0000000000,        0.0017142900,        0.0002711668,     7306.8556936122,        0.0000000417
        1.5000000000,       -1.0000000000,        0.0017142900,        0.0003422828,     7678.6226462539,        0.0000000485
        1.7000000000,       -1.0000000000,        0.0017142900,        0.0004058155,     7874.4267083225,        0.0000000546
        0.9000000000,       -0.8000000000,        0.0027084900,        0.0001981325,     3975.7872363910,        0.0000000555
        1.1000000000,       -0.8000000000,        0.0027084900,        0.0002462025,     5724.5629300988,        0.0000000481
        1.3000000000,       -0.8000000000,        0.0027084900,        0.0003395985,     6204.6596562743,        0.0000000603
        1.5000000000,       -0.8000000000,        0.0027084900,        0.0003934219,     7674.5383189437,        0.0000000555
        1.7000000000,       -0.8000000000,        0.0027084900,        0.0004516891,     7827.9284725744,        0.0000000625
        0.9000000000,       -0.6000000000,        0.0042715700,        0.0002615671,     3411.9010753990,        0.0000000876
        1.1000000000,       -0.6000000000,        0.0042715700,        0.0003139227,     5103.6983474827,        0.0000000692
        1.3000000000,       -0.6000000000,        0.0042715700,        0.0003682434,     7728.1365526209,        0.0000000533
        1.5000000000,       -0.6000000000,        0.0042715700,        0.0004493979,     8319.9184612353,        0.0000000599
        1.7000000000,       -0.6000000000,        0.0042715700,        0.0005321889,     8283.4459723928,        0.0000000687
        0.9000000000,       -0.4000000000,        0.0067176500,        0.0003086223,     3406.8263659167,        0.0000000977
        1.1000000000,       -0.4000000000,        0.0067176500,        0.0003634133,     5136.3991199159,        0.0000000774
        1.3000000000,       -0.4000000000,        0.0067176500,        0.0004455054,     6779.2870018234,        0.0000000754
        1.5000000000,       -0.4000000000,        0.0067176500,        0.0005270228,     8581.6829566435,        0.0000000678
        1.7000000000,       -0.4000000000,        0.0067176500,        0.0006092525,     9102.9296672223,        0.0000000722
        0.9000000000,       -0.2000000000,        0.0105179300,        0.0003592508,     3516.0406399503,        0.0000001099
        1.1000000000,       -0.2000000000,        0.0105179300,        0.0004492441,     5190.9562148872,        0.0000000993
        1.3000000000,       -0.2000000000,        0.0105179300,        0.0005475711,     6756.1501470190,        0.0000000931
        1.5000000000,       -0.2000000000,        0.0105179300,        0.0006499172,     8315.8385497002,        0.0000000867
        1.7000000000,       -0.2000000000,        0.0105179300,        0.0007539752,     9774.8119782948,        0.0000000839
        0.9000000000,        0.0000000000,        0.0163561300,        0.0004305398,     3147.5214323784,        0.0000001519
        1.1000000000,        0.0000000000,        0.0163561300,        0.0005440905,     5530.7387204118,        0.0000001089
        1.3000000000,        0.0000000000,        0.0163561300,        0.0006410955,     8509.0722026471,        0.0000000850
        1.5000000000,        0.0000000000,        0.0163561300,        0.0007780049,    10197.3045783235,        0.0000000851
        1.7000000000,        0.0000000000,        0.0163561300,        0.0009266760,    10415.4118130633,        0.0000000966
        0.9000000000,        0.2000000000,        0.0251720400,        0.0005335630,     3449.7774139118,        0.0000001663
        1.1000000000,        0.2000000000,        0.0251720400,        0.0006785389,     5396.6224313408,        0.0000001397
        1.3000000000,        0.2000000000,        0.0251720400,        0.0008284847,     7813.5524753357,        0.0000001161
        1.5000000000,        0.2000000000,        0.0251720400,        0.0009840846,     9845.8844225581,        0.0000001132
        1.7000000000,        0.2000000000,        0.0251720400,        0.0011922642,    11059.5685141391,        0.0000001162
        0.9000000000,        0.4000000000,        0.0381443600,        0.0006923332,     3636.6142750888,        0.0000002052
        1.1000000000,        0.4000000000,        0.0381443600,        0.0009171550,     5444.8468048419,        0.0000001852
        1.3000000000,        0.4000000000,        0.0381443600,        0.0010378964,     9498.6394252588,        0.0000001213
        1.5000000000,        0.4000000000,        0.0381443600,        0.0013218600,    10642.4716711023,        0.0000001356
        1.7000000000,        0.4000000000,        0.0381443600,        0.0015632678,    11709.3353984289,        0.0000001408
