#                  M                 Fe/H                    Z                    r                   R0                  tau
          0.90000000,         -1.20000000,          0.00108379,          0.00007010,       7922.37615530,          0.00000001
          1.10000000,         -1.20000000,          0.00108379,          0.00007534,      12271.90931025,          0.00000001
          0.90000000,         -1.00000000,          0.00171429,          0.00009014,       7509.01364308,          0.00000001
          1.10000000,         -1.00000000,          0.00171429,          0.00009684,      11673.33523086,          0.00000001
          1.30000000,         -1.00000000,          0.00171429,          0.00010656,      17773.57157493,          0.00000001
          1.50000000,         -1.00000000,          0.00171429,          0.00011597,      25729.97773869,          0.00000001
          1.70000000,         -1.00000000,          0.00171429,          0.00012546,      36002.45449539,          0.00000000
          0.90000000,         -0.80000000,          0.00270849,          0.00011537,       7084.08769477,          0.00000002
          1.10000000,         -0.80000000,          0.00270849,          0.00012456,      11028.08672818,          0.00000001
          1.30000000,         -0.80000000,          0.00270849,          0.00013841,      17066.88395081,          0.00000001
          1.50000000,         -0.80000000,          0.00270849,          0.00015137,      25078.10066191,          0.00000001
          1.70000000,         -0.80000000,          0.00270849,          0.00016630,      36238.41936619,          0.00000001
          0.90000000,         -0.60000000,          0.00427157,          0.00015181,       6603.59259540,          0.00000002
          1.10000000,         -0.60000000,          0.00427157,          0.00016386,      10291.17900049,          0.00000002
          1.30000000,         -0.60000000,          0.00427157,          0.00018482,      16133.40056734,          0.00000001
          1.50000000,         -0.60000000,          0.00427157,          0.00020496,      24197.24597242,          0.00000001
          1.70000000,         -0.60000000,          0.00427157,          0.00023036,      36319.17093883,          0.00000001
          0.90000000,         -0.40000000,          0.00671765,          0.00018827,       6217.01269126,          0.00000003
          1.10000000,         -0.40000000,          0.00671765,          0.00020433,       9734.15670031,          0.00000002
          1.30000000,         -0.40000000,          0.00671765,          0.00023280,      15478.13856017,          0.00000002
          1.50000000,         -0.40000000,          0.00671765,          0.00026252,      23593.54380607,          0.00000001
          1.70000000,         -0.40000000,          0.00671765,          0.00030192,      36288.46683339,          0.00000001
          0.90000000,         -0.20000000,          0.01051793,          0.00025399,       5730.52833537,          0.00000005
          1.10000000,         -0.20000000,          0.01051793,          0.00027456,       9045.33792164,          0.00000003
          1.30000000,         -0.20000000,          0.01051793,          0.00031672,      14552.23019098,          0.00000002
          1.50000000,         -0.20000000,          0.01051793,          0.00036353,      22792.20149902,          0.00000002
          1.70000000,         -0.20000000,          0.01051793,          0.00042965,      36025.79898388,          0.00000001
          0.90000000,          0.00000000,          0.01635613,          0.00032191,       5471.11256489,          0.00000006
          1.10000000,          0.00000000,          0.01635613,          0.00035162,       8632.86856080,          0.00000004
          1.30000000,          0.00000000,          0.01635613,          0.00041282,      14166.65062451,          0.00000003
          0.90000000,          0.20000000,          0.02517204,          0.00042074,       5295.65779645,          0.00000008
          1.10000000,          0.20000000,          0.02517204,          0.00046168,       8444.34457766,          0.00000006
          0.90000000,          0.40000000,          0.03814436,          0.00054863,       5430.76269181,          0.00000010
